content,aspect,label,sentiment_value
food is usually very good though ocasionally i wondered about freshmess of raw vegatables in side orders,ambience,0,2
food is usually very good though ocasionally i wondered about freshmess of raw vegatables in side orders,drinks,0,2
food is usually very good though ocasionally i wondered about freshmess of raw vegatables in side orders,food,1,1
food is usually very good though ocasionally i wondered about freshmess of raw vegatables in side orders,location,0,2
food is usually very good though ocasionally i wondered about freshmess of raw vegatables in side orders,restaurant,0,2
food is usually very good though ocasionally i wondered about freshmess of raw vegatables in side orders,service,0,2
as many other reviewers noticed your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time,ambience,0,2
as many other reviewers noticed your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time,drinks,0,2
as many other reviewers noticed your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time,food,0,2
as many other reviewers noticed your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time,location,0,2
as many other reviewers noticed your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time,restaurant,0,2
as many other reviewers noticed your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time,service,1,0
the decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall which are great for a date,ambience,1,1
the decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall which are great for a date,drinks,0,2
the decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall which are great for a date,food,0,2
the decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall which are great for a date,location,0,2
the decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall which are great for a date,restaurant,0,2
the decor is vibrant and eye-pleasing with several semi-private boths on the right side of the dining hall which are great for a date,service,0,2
i have never been disappointed in the red eye,ambience,0,2
i have never been disappointed in the red eye,drinks,0,2
i have never been disappointed in the red eye,food,0,2
i have never been disappointed in the red eye,location,0,2
i have never been disappointed in the red eye,restaurant,1,1
i have never been disappointed in the red eye,service,0,2
the first time i went and was completely taken by the live jazz band and atmosphere i ordered the lobster cobb salad,ambience,1,1
the first time i went and was completely taken by the live jazz band and atmosphere i ordered the lobster cobb salad,drinks,0,2
the first time i went and was completely taken by the live jazz band and atmosphere i ordered the lobster cobb salad,food,0,2
the first time i went and was completely taken by the live jazz band and atmosphere i ordered the lobster cobb salad,location,0,2
the first time i went and was completely taken by the live jazz band and atmosphere i ordered the lobster cobb salad,restaurant,0,2
the first time i went and was completely taken by the live jazz band and atmosphere i ordered the lobster cobb salad,service,0,2
it's simply the best meal in nyc,ambience,0,2
it's simply the best meal in nyc,drinks,0,2
it's simply the best meal in nyc,food,1,1
it's simply the best meal in nyc,location,0,2
it's simply the best meal in nyc,restaurant,0,2
it's simply the best meal in nyc,service,0,2
you cannot go wrong at the red eye grill,ambience,0,2
you cannot go wrong at the red eye grill,drinks,0,2
you cannot go wrong at the red eye grill,food,0,2
you cannot go wrong at the red eye grill,location,0,2
you cannot go wrong at the red eye grill,restaurant,1,1
you cannot go wrong at the red eye grill,service,0,2
if we were to move from the upper east side we would genuinely miss this restaurant,ambience,0,2
if we were to move from the upper east side we would genuinely miss this restaurant,drinks,0,2
if we were to move from the upper east side we would genuinely miss this restaurant,food,0,2
if we were to move from the upper east side we would genuinely miss this restaurant,location,0,2
if we were to move from the upper east side we would genuinely miss this restaurant,restaurant,1,1
if we were to move from the upper east side we would genuinely miss this restaurant,service,0,2
the restaurant is cute but not upscale,ambience,1,0
the restaurant is cute but not upscale,drinks,0,2
the restaurant is cute but not upscale,food,0,2
the restaurant is cute but not upscale,location,0,2
the restaurant is cute but not upscale,restaurant,0,2
the restaurant is cute but not upscale,service,0,2
the food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes,ambience,0,2
the food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes,drinks,0,2
the food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes,food,1,1
the food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes,location,0,2
the food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes,restaurant,0,2
