content,aspect,label,sentiment_value
toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another and i am not kidding you i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again since they make it sound like they don't have your history list of your calls right in front of them,laptop,0,2
toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another and i am not kidding you i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again since they make it sound like they don't have your history list of your calls right in front of them,memory,0,2
toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another and i am not kidding you i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again since they make it sound like they don't have your history list of your calls right in front of them,motherboard,0,2
toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another and i am not kidding you i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again since they make it sound like they don't have your history list of your calls right in front of them,mouse,0,2
toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another and i am not kidding you i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again since they make it sound like they don't have your history list of your calls right in front of them,multimedia_devices,0,2
toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another and i am not kidding you i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again since they make it sound like they don't have your history list of your calls right in front of them,optical_drives,0,2
toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another and i am not kidding you i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again since they make it sound like they don't have your history list of your calls right in front of them,os,0,2
toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another and i am not kidding you i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again since they make it sound like they don't have your history list of your calls right in front of them,ports,0,2
toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another and i am not kidding you i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again since they make it sound like they don't have your history list of your calls right in front of them,power_supply,0,2
toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another and i am not kidding you i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again since they make it sound like they don't have your history list of your calls right in front of them,shipping,0,2
toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another and i am not kidding you i called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again since they make it sound like they don't have your history list of your calls right in front of them,software,0,2
